,database,topic,scuSentCharIdx,documentFile,docSentCharIdx,docSpanOffsets,summarySpanOffsets
8701,2007,D0720,4269,XIE19981024.0115,0,"137, 170","4394, 4431"
8702,2007,D0720,3290,XIE19981024.0115,172,"300, 332","3361, 3393"
8703,2007,D0720,5814,XIE19981026.0002,0,"23, 46;130, 146;162, 186","5814, 5860"
8704,2007,D0720,3290,XIE19981026.0002,403,"403, 419;575, 611","3299, 3312;3395, 3443"
8706,2007,D0720,1530,XIE19981026.0002,403,"403, 419;575, 611","1539, 1598"
8708,2007,D0720,406,XIE19981026.0002,403,"403, 419;575, 611","406, 512"
8710,2007,D0720,4831,XIE19981026.0002,403,"403, 419;513, 574","4943, 5012"
8711,2007,D0720,3290,XIE19981026.0002,403,"403, 430;453, 466","3299, 3342"
8712,2007,D0720,3290,XIE19981026.0002,403,"403, 430;472, 490","3299, 3324;3361, 3379"
8713,2007,D0720,3290,XIE19981026.0002,403,"472, 504","3361, 3393"
8714,2007,D0720,3290,XIE19990428.0105,0,"53, 85","3361, 3393"
8715,2007,D0720,3290,XIE19990428.0105,332,"359, 380","3290, 3321"
8716,2007,D0720,1530,XIE19990428.0105,332,"359, 380","1530, 1551"
8717,2007,D0720,59,XIE19990428.0105,332,"359, 380","59, 82"
8718,2007,D0720,282,XIE19990504.0125,652,"652, 776","361, 404"
8719,2007,D0720,3290,XIE19990504.0125,1098,"1098, 1130","3361, 3393"
8720,2007,D0720,514,XIE20000430.0064,1089,"1089, 1178","514, 572"
8721,2007,D0720,4556,XIE20000430.0064,1089,"1089, 1178","4556, 4579;4598, 4629"
8722,2007,D0720,5267,XIE20000430.0064,1089,"1089, 1178","5267, 5327"
8723,2007,D0720,2880,XIE20000430.0064,1089,"1089, 1178","2924, 2947;2966, 2978"
8724,2007,D0720,514,XIE20000430.0064,1089,"1089, 1154;1180, 1217","514, 546;573, 610"
8725,2007,D0720,4556,XIE20000430.0064,1089,"1089, 1154;1180, 1217","4556, 4579;4598, 4605;4631, 4664"
8726,2007,D0720,2880,XIE20000430.0064,1089,"1089, 1154;1180, 1217","2924, 2947;2966, 2968;2980, 2999"
8727,2007,D0720,514,XIE20000430.0064,1089,"1089, 1154;1219, 1251","514, 546;611, 644"
8728,2007,D0720,4556,XIE20000430.0064,1089,"1089, 1154;1219, 1251","4556, 4579;4598, 4605;4666, 4694"
8729,2007,D0720,2880,XIE20000430.0064,1089,"1089, 1154;1219, 1251","2924, 2947;2966, 2968;3001, 3021"
8730,2007,D0720,4556,XIE20000430.0064,1089,"1089, 1154;1253, 1302","4556, 4579;4598, 4605;4696, 4764"
8731,2007,D0720,514,XIE20000430.0064,1089,"1089, 1154;1253, 1302","514, 546;645, 711"
8732,2007,D0720,2880,XIE20000430.0064,1089,"1089, 1154;1253, 1302","2924, 2947;2966, 2968;3023, 3067"
8733,2007,D0720,514,XIE20000430.0064,1089,"1089, 1154;1322, 1327","514, 546;716, 721"
8734,2007,D0720,4556,XIE20000430.0064,1089,"1089, 1154;1322, 1327","4556, 4579;4598, 4605;4769, 4774"
8735,2007,D0720,3290,XIE20000430.0064,1329,"1458, 1479","3290, 3321"
8736,2007,D0720,1530,XIE20000430.0064,1329,"1458, 1479","1530, 1551"
8737,2007,D0720,59,XIE20000430.0064,1329,"1458, 1479","59, 82"
8738,2007,D0720,2880,XIE20000430.0064,1562,"1562, 1713","2924, 2947;2966, 2968;3080, 3169"
8739,2007,D0720,3290,XIE20000620.0139,774,"955, 976","3290, 3321"
8740,2007,D0720,1530,XIE20000620.0139,774,"955, 976","1530, 1551"
8741,2007,D0720,59,XIE20000620.0139,774,"955, 976","59, 82"
8742,2007,D0720,3473,XIE20000620.0139,774,"854, 931","3473, 3539"
8743,2007,D0720,282,XIE20000620.0139,774,"854, 931","282, 310"
8744,2007,D0720,3290,XIE20000711.0032,170,"298, 330","3361, 3393"
8745,2007,D0720,3171,XIE20000711.0032,497,"497, 760","3171, 3233"
8746,2007,D0720,3290,XIE20000711.0032,942,"992, 1013","3290, 3321"
8747,2007,D0720,1530,XIE20000711.0032,942,"992, 1013","1530, 1551"
8748,2007,D0720,59,XIE20000711.0032,942,"992, 1013","59, 82"
8749,2007,D0721,59,APW19990408.0263,483,"553, 593","83, 125"
8750,2007,D0721,3473,APW19990408.0263,483,"553, 593","3473, 3491;3496, 3525"
8751,2007,D0721,5148,APW19990408.0263,483,"553, 593","5148, 5166;5179, 5208"
8752,2007,D0721,1838,APW19990408.0263,483,"553, 593","1855, 1870;1872, 1873;1891, 1928"
8753,2007,D0721,6279,APW19990408.0263,483,"483, 511","6279, 6312"
8754,2007,D0721,2144,APW19990408.0263,483,"483, 511","2144, 2168"
8755,2007,D0721,3960,APW19990408.0263,483,"483, 511","3960, 4011"
8756,2007,D0721,365,APW19990408.0263,483,"483, 511","389, 434"
8757,2007,D0721,365,APW19990408.0263,483,"483, 514;526, 536","389, 423"
8758,2007,D0721,5739,APW19991010.0058,0,"0, 61","5739, 5802"
8759,2007,D0721,6279,APW19991010.0058,504,"531, 555","6279, 6312"
8760,2007,D0721,2144,APW19991010.0058,504,"531, 555","2144, 2168"
8761,2007,D0721,3960,APW19991010.0058,504,"531, 555","3960, 4011"
8762,2007,D0721,365,APW19991010.0058,504,"531, 555","389, 434"
8763,2007,D0721,59,APW19991010.0058,635,"728, 742","110, 125;159, 173"
8764,2007,D0721,1838,APW19991010.0058,635,"728, 742","1855, 1870;1929, 1948"
8765,2007,D0721,3473,APW19991010.0058,635,"728, 742","3473, 3488;3552, 3558"
8766,2007,D0721,5148,APW19991010.0058,635,"728, 742","5148, 5163;5209, 5232"
8767,2007,D0721,59,APW19991010.0058,635,"764, 783","110, 125;178, 223"
8768,2007,D0721,3473,APW19991010.0058,635,"764, 783","3473, 3488;3576, 3586"
8769,2007,D0721,1838,APW19991010.0058,635,"764, 783","1855, 1870;1953, 1998"
8770,2007,D0721,5148,APW19991010.0058,635,"764, 783","5148, 5163;5237, 5277"
8771,2007,D0721,59,APW19991010.0058,635,"635, 646","110, 129"
8772,2007,D0721,1838,APW19991010.0058,635,"635, 646","1855, 1870;1879, 1890"
8773,2007,D0721,5148,APW19991010.0058,635,"635, 646","5148, 5174"
8774,2007,D0721,1838,APW19991010.0058,635,"669, 681","1838, 1853"
8775,2007,D0721,59,APW19991010.0058,635,"669, 681","59, 78"
8776,2007,D0721,4049,APW19991010.0058,635,"669, 681","4049, 4087"
8777,2007,D0721,59,APW19991025.0256,0,"20, 48","110, 125;159, 173"
8778,2007,D0721,1838,APW19991025.0256,0,"20, 48","1855, 1870;1929, 1948"
8779,2007,D0721,3473,APW19991025.0256,0,"20, 48","3473, 3488;3552, 3558"
8780,2007,D0721,5148,APW19991025.0256,0,"20, 48","5148, 5163;5209, 5232"
8781,2007,D0721,59,APW19991025.0256,0,"0, 35","79, 82;110, 125"
8782,2007,D0721,1838,APW19991025.0256,0,"0, 35","1855, 1877"
8783,2007,D0721,3473,APW19991025.0256,0,"0, 35","3473, 3495"
8784,2007,D0721,6171,APW19991025.0256,0,"36, 75","6171, 6185;6214, 6264"
8785,2007,D0721,6279,APW19991025.0256,696,"696, 720","6279, 6312"
8786,2007,D0721,2144,APW19991025.0256,696,"696, 720","2144, 2168"
8787,2007,D0721,3960,APW19991025.0256,696,"696, 720","3960, 4011"
8788,2007,D0721,365,APW19991025.0256,696,"696, 720","389, 434"
8789,2007,D0721,5437,APW19991025.0256,696,"696, 705;757, 788","5358, 5375;5442, 5485"
8790,2007,D0721,365,APW19991025.0256,696,"696, 705;757, 788","389, 398;435, 469"
8791,2007,D0721,2144,APW19991025.0256,696,"696, 705;757, 788","2144, 2153;2173, 2216"
8792,2007,D0721,3960,APW19991025.0256,696,"696, 705;757, 788","3960, 3969;4016, 4047"
8793,2007,D0721,59,APW19991026.0010,1515,"1591, 1605","110, 125;159, 173"
8794,2007,D0721,1838,APW19991026.0010,1515,"1591, 1605","1855, 1870;1929, 1948"
8795,2007,D0721,3473,APW19991026.0010,1515,"1591, 1605","3473, 3488;3552, 3558"
8796,2007,D0721,5148,APW19991026.0010,1515,"1591, 1605","5148, 5163;5209, 5232"
8797,2007,D0721,59,APW19991026.0010,1515,"1515, 1530","110, 129"
8798,2007,D0721,1838,APW19991026.0010,1515,"1515, 1530","1855, 1870;1879, 1890"
8799,2007,D0721,5148,APW19991026.0010,1515,"1515, 1530","5148, 5174"
8800,2007,D0721,59,APW19991026.0133,0,"134, 157","110, 125;159, 173"
8801,2007,D0721,1838,APW19991026.0133,0,"134, 157","1855, 1870;1929, 1948"
8802,2007,D0721,3473,APW19991026.0133,0,"134, 157","3473, 3488;3552, 3558"
8803,2007,D0721,5148,APW19991026.0133,0,"134, 157","5148, 5163;5209, 5232"
8804,2007,D0721,6171,APW19991026.0133,0,"107, 166","6171, 6185;6214, 6264"
8805,2007,D0721,3869,APW19991026.0133,1716,"1716, 1791","3869, 3881;3921, 3958"
8806,2007,D0721,6279,APW19991026.0134,848,"881, 905","6279, 6312"
8807,2007,D0721,2144,APW19991026.0134,848,"881, 905","2144, 2168"
8808,2007,D0721,3960,APW19991026.0134,848,"881, 905","3960, 4011"
8809,2007,D0721,365,APW19991026.0134,848,"881, 905","389, 434"
8810,2007,D0721,5437,APW19991026.0134,848,"873, 890;952, 975","5358, 5375;5442, 5485"
8811,2007,D0721,365,APW19991026.0134,848,"873, 890;952, 975","389, 398;435, 469"
8812,2007,D0721,2144,APW19991026.0134,848,"873, 890;952, 975","2144, 2153;2173, 2216"
8813,2007,D0721,3960,APW19991026.0134,848,"873, 890;952, 975","3960, 3969;4016, 4047"
8814,2007,D0721,6388,APW19991101.0032,45,"45, 112","6388, 6451"
8815,2007,D0721,4595,APW19991101.0032,45,"45, 112","4631, 4691"
8816,2007,D0721,1272,APW19991101.0032,45,"45, 112","1289, 1341"
8817,2007,D0721,3473,APW19991101.0032,612,"689, 696","3473, 3488;3532, 3550"
8818,2007,D0721,3275,APW20000227.0025,0,"61, 177","3284, 3388;3390, 3397"
8819,2007,D0721,59,APW20000227.0025,364,"400, 437","83, 125"
8820,2007,D0721,3473,APW20000227.0025,364,"400, 437","3473, 3491;3496, 3525"
8821,2007,D0721,5148,APW20000227.0025,364,"400, 437","5148, 5166;5179, 5208"
8822,2007,D0721,1838,APW20000227.0025,364,"400, 437","1855, 1870;1872, 1873;1891, 1928"
8823,2007,D0721,1838,APW20000227.0025,1274,"1293, 1305","1838, 1853"
8824,2007,D0721,59,APW20000227.0025,1274,"1293, 1305","59, 78"
8825,2007,D0721,4049,APW20000227.0025,1274,"1293, 1305","4049, 4087"
8826,2007,D0721,2218,APW20000227.0025,1409,"1424, 1438;1462, 1488","2218, 2302"
8827,2007,D0721,5437,APW20000227.0025,1409,"1424, 1438;1462, 1488","5339, 5353;5442, 5485"
8828,2007,D0721,1424,APW20000227.0025,1409,"1424, 1438;1462, 1488","1424, 1472"
8829,2007,D0721,4693,APW20000227.0025,1409,"1424, 1438;1462, 1488","4693, 4775"
8830,2007,D0721,5437,APW20000227.0025,1409,"1443, 1488","5358, 5375;5442, 5485"
8831,2007,D0721,365,APW20000227.0025,1409,"1443, 1488","389, 398;435, 469"
8832,2007,D0721,2144,APW20000227.0025,1409,"1443, 1488","2144, 2153;2173, 2216"
8833,2007,D0721,3960,APW20000227.0025,1409,"1443, 1488","3960, 3969;4016, 4047"
8834,2007,D0721,59,APW20000620.0046,398,"559, 577;601, 630","83, 125"
8835,2007,D0721,3473,APW20000620.0046,398,"559, 577;601, 630","3473, 3491;3496, 3525"
8836,2007,D0721,5148,APW20000620.0046,398,"559, 577;601, 630","5148, 5166;5179, 5208"
8837,2007,D0721,1838,APW20000620.0046,398,"559, 577;601, 630","1855, 1870;1872, 1873;1891, 1928"
8838,2007,D0721,59,APW20000620.0046,398,"559, 574;647, 659","110, 125;159, 173"
8839,2007,D0721,1838,APW20000620.0046,398,"559, 574;647, 659","1855, 1870;1929, 1948"
8840,2007,D0721,3473,APW20000620.0046,398,"559, 574;647, 659","3473, 3488;3552, 3558"
8841,2007,D0721,5148,APW20000620.0046,398,"559, 574;647, 659","5148, 5163;5209, 5232"
8842,2007,D0721,59,APW20000620.0046,398,"672, 691","110, 125;178, 223"
8843,2007,D0721,3473,APW20000620.0046,398,"672, 691","3473, 3488;3576, 3586"
8844,2007,D0721,1838,APW20000620.0046,398,"672, 691","1855, 1870;1953, 1998"
8845,2007,D0721,5148,APW20000620.0046,398,"672, 691","5148, 5163;5237, 5277"
8846,2007,D0721,59,APW20000620.0046,398,"559, 577;590, 600","79, 82;110, 125"
8847,2007,D0721,1838,APW20000620.0046,398,"559, 577;590, 600","1855, 1877"
8848,2007,D0721,3473,APW20000620.0046,398,"559, 577;590, 600","3473, 3495"
8849,2007,D0721,59,APW20000620.0046,398,"567, 589","110, 129"
8851,2007,D0721,1838,APW20000620.0046,398,"567, 589","1855, 1870;1879, 1890"
8853,2007,D0721,5148,APW20000620.0046,398,"567, 589","5148, 5174"
8855,2007,D0721,4990,APW20000620.0046,693,"693, 732","5001, 5028;5067, 5091"
8856,2007,D0721,2304,NYT19981020.0317,374,"550, 636","2304, 2355"
8857,2007,D0721,5586,NYT19981020.0317,374,"550, 636","5586, 5646"
8858,2007,D0721,6279,NYT19981120.0407,0,"0, 265","6279, 6312"
8859,2007,D0721,2144,NYT19981120.0407,0,"0, 265","2144, 2168"
8860,2007,D0721,3960,NYT19981120.0407,0,"0, 265","3960, 4011"
8861,2007,D0721,365,NYT19981120.0407,0,"0, 265","389, 434"
8862,2007,D0721,59,NYT19981120.0407,896,"904, 936","83, 125"
8863,2007,D0721,3473,NYT19981120.0407,896,"904, 936","3473, 3491;3496, 3525"
8864,2007,D0721,5148,NYT19981120.0407,896,"904, 936","5148, 5166;5179, 5208"
8865,2007,D0721,1838,NYT19981120.0407,896,"904, 936","1855, 1870;1872, 1873;1891, 1928"
8866,2007,D0721,59,NYT19981120.0407,896,"904, 926","110, 129"
8868,2007,D0721,1838,NYT19981120.0407,896,"904, 926","1855, 1870;1879, 1890"
8870,2007,D0721,5148,NYT19981120.0407,896,"904, 926","5148, 5174"
8872,2007,D0721,6279,NYT19990406.0010,62,"62, 106","6279, 6312"
8873,2007,D0721,2144,NYT19990406.0010,62,"62, 106","2144, 2168"
8874,2007,D0721,3960,NYT19990406.0010,62,"62, 106","3960, 4011"
8875,2007,D0721,365,NYT19990406.0010,62,"62, 106","389, 434"
8876,2007,D0721,59,NYT19990406.0010,62,"114, 124;138, 148","110, 125;142, 157"
8877,2007,D0721,365,NYT19990406.0010,62,"62, 106","365, 373;389, 413"
8878,2007,D0721,830,NYT19990603.0218,1970,"2049, 2175","830, 903"
8879,2007,D0721,5890,NYT19990603.0218,1970,"2049, 2175","5890, 6020"
8880,2007,D0721,2459,NYT19990603.0218,1970,"2049, 2175","2459, 2565"
8881,2007,D0721,59,NYT19991025.0564,0,"133, 151;175, 204","83, 125"
8882,2007,D0721,3473,NYT19991025.0564,0,"133, 151;175, 204","3473, 3491;3496, 3525"
8883,2007,D0721,5148,NYT19991025.0564,0,"133, 151;175, 204","5148, 5166;5179, 5208"
8884,2007,D0721,1838,NYT19991025.0564,0,"133, 151;175, 204","1855, 1870;1872, 1873;1891, 1928"
8885,2007,D0721,59,NYT19991025.0564,0,"133, 151;164, 174","79, 82;110, 125"
8886,2007,D0721,1838,NYT19991025.0564,0,"133, 151;164, 174","1855, 1877"
8887,2007,D0721,3473,NYT19991025.0564,0,"133, 151;164, 174","3473, 3495"
8888,2007,D0721,905,NYT19991025.0564,0,"194, 249","1059, 1096"
8889,2007,D0721,4377,NYT19991025.0564,0,"194, 249","4477, 4532"
8890,2007,D0721,59,NYT19991025.0564,313,"539, 549;563, 573","110, 125;142, 157"
8891,2007,D0721,6279,NYT19991025.0564,642,"642, 666","6279, 6312"
8892,2007,D0721,2144,NYT19991025.0564,642,"642, 666","2144, 2168"
8893,2007,D0721,3960,NYT19991025.0564,642,"642, 666","3960, 4011"
8894,2007,D0721,365,NYT19991025.0564,642,"642, 666","389, 434"
8895,2007,D0721,5339,NYT19991103.0508,254,"254, 315","5339, 5435"
8896,2007,D0721,3086,NYT19991108.0410,0,"33, 62;150, 261","3086, 3207"
8897,2007,D0721,4817,NYT19991108.0410,0,"33, 62;150, 261","4817, 4988"
8898,2007,D0721,59,NYT19991108.0410,921,"1038, 1060","110, 125;159, 173"
8899,2007,D0721,1838,NYT19991108.0410,921,"1038, 1060","1855, 1870;1929, 1948"
8900,2007,D0721,3473,NYT19991108.0410,921,"1038, 1060","3473, 3488;3552, 3558"
8901,2007,D0721,5148,NYT19991108.0410,921,"1038, 1060","5148, 5163;5209, 5232"
8902,2007,D0721,59,NYT19991108.0410,921,"1061, 1080","110, 125;178, 223"
8903,2007,D0721,3473,NYT19991108.0410,921,"1061, 1080","3473, 3488;3576, 3586"
8904,2007,D0721,1838,NYT19991108.0410,921,"1061, 1080","1855, 1870;1953, 1998"
8905,2007,D0721,5148,NYT19991108.0410,921,"1061, 1080","5148, 5163;5237, 5277"
8906,2007,D0721,59,NYT19991108.0410,921,"999, 1010","110, 129"
8908,2007,D0721,1838,NYT19991108.0410,921,"999, 1010","1855, 1870;1879, 1890"
8910,2007,D0721,5148,NYT19991108.0410,921,"999, 1010","5148, 5174"
8912,2007,D0721,1838,NYT19991108.0410,921,"921, 936","1838, 1853"
8913,2007,D0721,59,NYT19991108.0410,921,"921, 936","59, 78"
8914,2007,D0721,4049,NYT19991108.0410,921,"921, 936","4049, 4087"
8915,2007,D0721,59,NYT19991108.0410,921,"1092, 1117","110, 125;131, 135;224, 239"
8916,2007,D0721,3473,NYT19991108.0410,921,"1092, 1117","3473, 3488;3527, 3531;3587, 3614"
8917,2007,D0721,3473,NYT19991108.0410,921,"1026, 1036","3473, 3488;3532, 3550"
8918,2007,D0721,59,NYT20000227.0109,450,"549, 567;591, 620","83, 125"
8919,2007,D0721,3473,NYT20000227.0109,450,"549, 567;591, 620","3473, 3491;3496, 3525"
8920,2007,D0721,5148,NYT20000227.0109,450,"549, 567;591, 620","5148, 5166;5179, 5208"
8921,2007,D0721,1838,NYT20000227.0109,450,"549, 567;591, 620","1855, 1870;1872, 1873;1891, 1928"
8922,2007,D0721,59,NYT20000227.0109,450,"634, 642","110, 125;159, 173"
8923,2007,D0721,1838,NYT20000227.0109,450,"634, 642","1855, 1870;1929, 1948"
8924,2007,D0721,3473,NYT20000227.0109,450,"634, 642","3473, 3488;3552, 3558"
8925,2007,D0721,5148,NYT20000227.0109,450,"634, 642","5148, 5163;5209, 5232"
8926,2007,D0721,59,NYT20000227.0109,450,"677, 694","110, 125;178, 223"
8927,2007,D0721,3473,NYT20000227.0109,450,"677, 694","3473, 3488;3576, 3586"
8928,2007,D0721,1838,NYT20000227.0109,450,"677, 694","1855, 1870;1953, 1998"
8929,2007,D0721,5148,NYT20000227.0109,450,"677, 694","5148, 5163;5237, 5277"
8930,2007,D0721,59,NYT20000227.0109,450,"799, 810;905, 920","79, 82;110, 125"
8931,2007,D0721,1838,NYT20000227.0109,450,"799, 810;905, 920","1855, 1877"
8932,2007,D0721,3473,NYT20000227.0109,450,"799, 810;905, 920","3473, 3495"
8933,2007,D0721,59,NYT20000227.0109,450,"734, 756","110, 129"
8934,2007,D0721,1838,NYT20000227.0109,450,"734, 756","1855, 1870;1879, 1890"
8935,2007,D0721,5148,NYT20000227.0109,450,"734, 756","5148, 5174"
8936,2007,D0721,59,NYT20000227.0109,450,"672, 719","110, 125;131, 135;224, 239"
8937,2007,D0721,3473,NYT20000227.0109,450,"672, 719","3473, 3488;3527, 3531;3587, 3614"
8938,2007,D0721,3473,NYT20000227.0109,450,"644, 654","3473, 3488;3532, 3550"
8939,2007,D0721,2218,XIE19991105.0062,654,"682, 732","2218, 2302"
8940,2007,D0721,5437,XIE19991105.0062,654,"682, 732","5339, 5353;5442, 5485"
8941,2007,D0721,1424,XIE19991105.0062,654,"682, 732","1424, 1472"
8942,2007,D0721,4693,XIE19991105.0062,654,"682, 732","4693, 4775"
8943,2007,D0724,5545,APW19980930.0965,0,"0, 87","5545, 5632"
8944,2007,D0724,5545,APW19980930.0965,835,"835, 950","5545, 5632"
8945,2007,D0724,954,APW19980930.0965,182,"182, 252","954, 1040"
8946,2007,D0724,2782,APW19991006.0136,763,"763, 849","2782, 2923"
8947,2007,D0724,2782,APW19991006.0136,910,"910, 1035","2782, 2923"
8948,2007,D0724,1984,APW19991026.0184,0,"0, 155","1984, 2093"
8949,2007,D0724,1984,APW19991026.0184,436,"436, 509","1984, 2093"
8950,2007,D0724,3856,APW19991026.0184,0,"0, 155","3856, 3936"
8951,2007,D0724,3856,APW19991026.0184,436,"436, 509","3856, 3936"
8952,2007,D0724,5306,APW19991026.0184,0,"0, 155","5373, 5418"
8953,2007,D0724,5306,APW19991026.0184,436,"436, 509","5373, 5418"
8954,2007,D0724,808,APW19991026.0184,0,"0, 155","808, 896"
8955,2007,D0724,808,APW19991026.0184,436,"436, 509","808, 896"
8956,2007,D0724,115,APW19991026.0184,0,"0, 28","115, 232"
8957,2007,D0724,115,APW19991026.0184,163,"185, 363","115, 232"
8958,2007,D0724,115,APW19991026.0184,1137,"1157, 1186","115, 232"
8959,2007,D0724,609,APW19991026.0184,163,"185, 363","609, 710"
8960,2007,D0724,609,APW19991026.0184,1137,"1157, 1186","609, 710"
8961,2007,D0724,1742,APW19991026.0184,163,"185, 363","1742, 1818"
8962,2007,D0724,1742,APW19991026.0184,1137,"1157, 1186","1742, 1818"
8963,2007,D0724,5047,APW19991026.0184,163,"185, 363","5047, 5108"
8964,2007,D0724,5047,APW19991026.0184,1137,"1157, 1186","5047, 5108"
8965,2007,D0724,3215,APW19991026.0184,163,"285, 350","3215, 3277"
8966,2007,D0724,4001,APW19991026.0184,1045,"1045, 1105","4001, 4061"
8967,2007,D0724,59,APW19991026.0194,0,"0, 26","59, 113"
8968,2007,D0724,1538,APW19991026.0194,0,"0, 26","1538, 1591"
8969,2007,D0724,3279,APW19991026.0194,0,"0, 26","3279, 3343"
8970,2007,D0724,4806,APW19991026.0194,0,"0, 26","4806, 4893"
8971,2007,D0724,609,APW19991026.0194,0,"0, 103","609, 710"
8972,2007,D0724,609,APW19991026.0194,454,"476, 654","609, 710"
8973,2007,D0724,609,APW19991026.0194,717,"726, 844","609, 710"
8974,2007,D0724,609,APW19991026.0194,1328,"1328, 1446","609, 710"
8975,2007,D0724,1742,APW19991026.0194,0,"0, 103","1742, 1818"
8976,2007,D0724,1742,APW19991026.0194,454,"476, 654","1742, 1818"
8977,2007,D0724,1742,APW19991026.0194,717,"726, 844","1742, 1818"
8978,2007,D0724,1742,APW19991026.0194,1328,"1328, 1446","1742, 1818"
8979,2007,D0724,5047,APW19991026.0194,0,"0, 103","5047, 5108"
8980,2007,D0724,5047,APW19991026.0194,454,"476, 654","5047, 5108"
8981,2007,D0724,5047,APW19991026.0194,717,"726, 844","5047, 5108"
8982,2007,D0724,5047,APW19991026.0194,1328,"1328, 1446","5047, 5108"
8983,2007,D0724,2139,APW19991026.0194,0,"0, 132","2139, 2214"
8984,2007,D0724,3279,APW19991026.0194,0,"0, 132","3279, 3428"
8985,2007,D0724,2782,APW19991026.0194,362,"362, 423","2782, 2923"
8986,2007,D0724,3215,APW19991026.0194,454,"566, 631","3215, 3277"
8987,2007,D0724,115,APW19991026.0194,454,"476, 654","115, 232"
8988,2007,D0724,485,APW19991026.0194,1328,"1328, 1425","550, 607"
8989,2007,D0724,1593,APW19991026.0194,1511,"1548, 1621","1593, 1740"
8990,2007,D0724,403,APW19991026.0194,1511,"1548, 1621","315, 483"
8991,2007,D0724,3430,APW19991026.0194,1511,"1548, 1621","3430, 3467"
8992,2007,D0724,1984,APW19991027.0174,545,"545, 618","1984, 2093"
8993,2007,D0724,3856,APW19991027.0174,545,"545, 618","3856, 3936"
8994,2007,D0724,5306,APW19991027.0174,545,"545, 618","5373, 5418"
8995,2007,D0724,808,APW19991027.0174,545,"545, 618","808, 896"
8996,2007,D0724,609,APW19991027.0174,2815,"2815, 2933","609, 710"
8997,2007,D0724,1742,APW19991027.0174,2815,"2815, 2933","1742, 1818"
8998,2007,D0724,5047,APW19991027.0174,2815,"2815, 2933","5047, 5108"
8999,2007,D0724,485,APW19991027.0174,2815,"2815, 2912","550, 607"
9000,2007,D0724,2782,APW19991027.0174,3163,"3163, 3344","2782, 2923"
9001,2007,D0724,1593,APW20000716.0043,0,"7, 89","1593, 1740"
9002,2007,D0724,403,APW20000716.0043,0,"7, 89","315, 483"
9003,2007,D0724,3430,APW20000716.0043,0,"7, 89","3430, 3467"
9004,2007,D0724,59,APW20000716.0043,84,"132, 156","59, 113"
9005,2007,D0724,1538,APW20000716.0043,84,"132, 156","1538, 1591"
9006,2007,D0724,3279,APW20000716.0043,84,"132, 156","3279, 3343"
9007,2007,D0724,4806,APW20000716.0043,84,"132, 156","4806, 4893"
9008,2007,D0724,5545,NYT19980903.0137,1169,"1169, 1260","5545, 5632"
9009,2007,D0724,3215,NYT19980903.0137,7417,"7417, 7497","3215, 3277"
9010,2007,D0724,2782,NYT19980903.0137,8630,"8667, 8753","2782, 2923"
9011,2007,D0724,4408,NYT19980903.0137,9116,"9116, 9185","4459, 4507"
9012,2007,D0724,2506,NYT19980903.0137,9116,"9116, 9185","2506, 2593"
9013,2007,D0724,59,NYT19981022.0320,947,"947, 1039","59, 113"
9014,2007,D0724,1538,NYT19981022.0320,947,"947, 1039","1538, 1591"
9015,2007,D0724,3279,NYT19981022.0320,947,"947, 1039","3279, 3343"
9016,2007,D0724,4806,NYT19981022.0320,947,"947, 1039","4806, 4893"
9017,2007,D0724,5670,NYT19981022.0320,947,"947, 1039","5728, 5778"
9018,2007,D0724,4063,NYT19981022.0320,947,"947, 1039","4063, 4123"
9019,2007,D0724,1415,NYT19981022.0320,947,"947, 1039","1415, 1466"
9020,2007,D0724,2216,NYT19981022.0320,947,"947, 1039","2262, 2320"
9021,2007,D0724,59,NYT19981204.0405,0,"75, 127","59, 113"
9022,2007,D0724,1538,NYT19981204.0405,0,"75, 127","1538, 1591"
9023,2007,D0724,3279,NYT19981204.0405,0,"75, 127","3279, 3343"
9024,2007,D0724,4806,NYT19981204.0405,0,"75, 127","4806, 4893"
9025,2007,D0724,609,NYT19981204.0405,0,"75, 127","609, 710"
9026,2007,D0724,1742,NYT19981204.0405,0,"75, 127","1742, 1818"
9027,2007,D0724,5047,NYT19981204.0405,0,"75, 127","5047, 5108"
9028,2007,D0724,485,NYT19981204.0405,0,"134, 219","485, 541"
9029,2007,D0724,3469,NYT19981204.0405,0,"134, 219","3469, 3507"
9030,2007,D0724,4895,NYT19981204.0405,0,"134, 219","4895, 4944"
9031,2007,D0724,115,NYT19981204.0405,0,"75, 127","115, 232"
9032,2007,D0724,1042,NYT19990315.0227,724,"747, 810","1042, 1140"
9033,2007,D0724,3002,NYT19990315.0227,724,"747, 810","3002, 3158"
9034,2007,D0724,4553,NYT19990315.0227,724,"747, 810","4553, 4679"
9035,2007,D0724,5475,NYT19990315.0227,724,"747, 810","5475, 5543"
9036,2007,D0724,5670,NYT19990315.0227,724,"747, 859","5728, 5778"
9037,2007,D0724,4063,NYT19990315.0227,724,"747, 859","4063, 4123"
9038,2007,D0724,1415,NYT19990315.0227,724,"747, 859","1415, 1466"
9039,2007,D0724,2216,NYT19990315.0227,724,"747, 859","2262, 2320"
9040,2007,D0724,5545,NYT19990315.0227,724,"862, 989","5545, 5632"
9041,2007,D0724,5545,NYT19990315.0227,3121,"3121, 3189","5545, 5632"
9042,2007,D0724,954,NYT19990315.0227,724,"730, 810","954, 1040"
9043,2007,D0724,609,NYT19991026.0088,0,"53, 116","609, 710"
